slug,title,category,tags,summary,confusion_point,pattern_rows,article_title,article_lead,exam_points,common_mistakes,memory_tip,related_terms,faq_1_question,faq_1_answer,faq_2_question,faq_2_answer,faq_3_question,faq_3_answer,faq_4_question,faq_4_answer
yukibaiyo-tokutei-kongou,有機溶剤と特定化学物質の法令混同,労働衛生,有機溶剤;特定化学物質,同一規則・同一健診とするパターンです。,物質名を見ずに「有害物」とだけ判断。,"[{""topic"": ""法令"", ""wrong"": ""同一"", ""correct"": ""別規則"", ""trap"": ""法令誤り""}, {""topic"": ""健診"", ""wrong"": ""同一"", ""correct"": ""業務別"", ""trap"": ""健診誤り""}, {""topic"": ""測定"", ""wrong"": ""不要"", ""correct"": ""区分で実施"", ""trap"": ""測定誤り""}, {""topic"": ""第二種"", ""wrong"": ""深掘り必須"", ""correct"": ""基本手順"", ""trap"": ""範囲誤り""}]",有機溶剤・特定化学物質の混同｜第二種,有機溶剤と特定化学物質は適用法令・健診種類が異なります。物質名で分類する習慣をつけてください。,法令別;健診別;区分の考え方共通;物質名分類,同一規則;健診同一;測定を不要,「物質名→法令→健診」。,第2種有機溶剤;特定化学物質障害予防規則;作業環境測定,「有機溶剤と特定化学物質の法令混同」の試験での位置づけは？,有機溶剤と特定化学物質は適用法令・健診種類が異なります。物質名で分類する習慣をつけてください。 試験では法令別を軸に、関連条文・数値・主体の取り違えを照合してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「有機溶剤と特定化学物質の法令混同」でよくある誤答パターンは？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では法令別をセットで確認してください。 誤答では同一規則に注意してください。,「有機溶剤と特定化学物質の法令混同」の覚え方・確認手順は？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では法令別をセットで確認してください。 誤答では同一規則に注意してください。,「有機溶剤と特定化学物質の法令混同」の公式情報はどこで確認しますか？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では法令別をセットで確認してください。 誤答では同一規則に注意してください。
kenshu-anzen-kongou,技能教習と安全衛生教育の混同,関係法令,技能教習;安全衛生教育,雇入れ時の安全衛生教育で危険作業の技能が習得できるとするパターンです。,教育＝教習と同一視。,"[{""topic"": ""目的"", ""wrong"": ""同一"", ""correct"": ""周知／技能"", ""trap"": ""目的誤り""}, {""topic"": ""対象"", ""wrong"": ""全作業"", ""correct"": ""雇入れ／特定作業"", ""trap"": ""対象誤り""}, {""topic"": ""記録"", ""wrong"": ""同一"", ""correct"": ""別記録"", ""trap"": ""記録誤り""}, {""topic"": ""実施"", ""wrong"": ""教習所"", ""correct"": ""事業者"", ""trap"": ""主体誤り""}]",教習・教育の混同｜第二種,安全衛生教育は雇入れ時等の周知、技能教習は特定危険作業の技能習得です。目的・対象・記録が異なります。,雇入れ＝教育;危険作業＝教習;記録別;対象で分類,教育で教習代替;記録同一;対象不要,「雇入れ＝教育」「危険作業＝教習」。,安全衛生教育;技能講習,「技能教習と安全衛生教育の混同」の試験での位置づけは？,安全衛生教育は雇入れ時等の周知、技能教習は特定危険作業の技能習得です。目的・対象・記録が異なります。 試験では雇入れ＝教育を軸に、関連条文・数値・主体の取り違えを照合してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「技能教習と安全衛生教育の混同」でよくある誤答パターンは？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では雇入れ＝教育をセットで確認してください。 誤答では教育で教習代替に注意してください。,「技能教習と安全衛生教育の混同」の覚え方・確認手順は？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では雇入れ＝教育をセットで確認してください。 誤答では教育で教習代替に注意してください。,「技能教習と安全衛生教育の混同」の公式情報はどこで確認しますか？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では雇入れ＝教育をセットで確認してください。 誤答では教育で教習代替に注意してください。
sagyo-eisei-kongou,作業主任者と衛生管理者の混同,関係法令,作業主任者;衛生管理者,衛生管理者が解体作業を指揮するとするパターンです。,事業場総括＝全作業指揮と誤解。,"[{""topic"": ""解体"", ""wrong"": ""衛生管理者"", ""correct"": ""作業主任者"", ""trap"": ""主体誤り""}, {""topic"": ""健診"", ""wrong"": ""作業主任者"", ""correct"": ""衛生管理者総括"", ""trap"": ""職務誤り""}, {""topic"": ""選任"", ""wrong"": ""同一"", ""correct"": ""作業別／事業場"", ""trap"": ""選任誤り""}, {""topic"": ""資格"", ""wrong"": ""同一"", ""correct"": ""教習／試験"", ""trap"": ""資格誤り""}]",作業主任者・衛生管理者の混同｜第二種,作業主任者は特定危険作業の指揮、衛生管理者は事業場の労働衛生総括です。職務を混同しないでください。,危険作業＝作業主任者;総括＝衛生管理者;資格別;選任別,衛生管理者が解体指揮;作業主任者が健診;同一職務,「危険作業の指揮＝作業主任者」。,作業主任者;衛生管理者,「作業主任者と衛生管理者の混同」の試験での位置づけは？,作業主任者は特定危険作業の指揮、衛生管理者は事業場の労働衛生総括です。職務を混同しないでください。 試験では危険作業＝作業主任者を軸に、関連条文・数値・主体の取り違えを照合してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「作業主任者と衛生管理者の混同」でよくある誤答パターンは？,衛生管理者が解体指揮;作業主任者が健診;同一職務 誤答肢では総括＝衛生管理者の主語や条件が入れ替わることが多いので、比較表で整理してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「作業主任者と衛生管理者の混同」の覚え方・確認手順は？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では危険作業＝作業主任者をセットで確認してください。,「作業主任者と衛生管理者の混同」の公式情報はどこで確認しますか？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では危険作業＝作業主任者をセットで確認してください。
kagaku-sds-kongou,SDS交付だけで管理完了とする誤り,労働衛生,化学物質;SDS,SDS交付・表示だけで化学物質管理が完了するとするパターンです。,調査・アセスメントを省略と誤解。,"[{""topic"": ""SDS"", ""wrong"": ""管理完了"", ""correct"": ""情報提供の一環"", ""trap"": ""役割誤り""}, {""topic"": ""調査"", ""wrong"": ""不要"", ""correct"": ""危険性等の調査"", ""trap"": ""手順誤り""}, {""topic"": ""評価"", ""wrong"": ""省略"", ""correct"": ""リスクアセスメント"", ""trap"": ""評価誤り""}, {""topic"": ""教育"", ""wrong"": ""不要"", ""correct"": ""労働者教育"", ""trap"": ""教育誤り""}]",SDS管理の混同｜第二種,SDSは化学物質管理の重要な一環ですが、調査→リスクアセスメント→措置→教育まで一連の手順があります。,SDS＋調査＋評価;措置・教育;記録;義務主体,SDSのみで完了;調査省略;教育不要,「SDS→調査→評価→措置」。,化学物質;リスクアセスメント,「SDS交付だけで管理完了とする誤り」の試験での位置づけは？,SDSは化学物質管理の重要な一環ですが、調査→リスクアセスメント→措置→教育まで一連の手順があります。 試験ではSDS＋調査＋評価を軸に、関連条文・数値・主体の取り違えを照合してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「SDS交付だけで管理完了とする誤り」でよくある誤答パターンは？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験ではSDS＋調査＋評価をセットで確認してください。,「SDS交付だけで管理完了とする誤り」の覚え方・確認手順は？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験ではSDS＋調査＋評価をセットで確認してください。,「SDS交付だけで管理完了とする誤り」の公式情報はどこで確認しますか？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験ではSDS＋調査＋評価をセットで確認してください。
dust-rule-mis-s33,粉じん管理で測定記録を落とすミス,労働衛生,粉じん;記録,粉じん対策で測定後の記録管理を省略する誤りを整理します。,換気だけで完了扱い。,"[{""topic"": ""測定"", ""wrong"": ""測定不要"", ""correct"": ""作業環境測定を実施"", ""trap"": ""工程短絡""}, {""topic"": ""記録"", ""wrong"": ""結果未保存"", ""correct"": ""作業環境測定記録を保存"", ""trap"": ""記録漏れ""}, {""topic"": ""健診"", ""wrong"": ""一般健診のみ"", ""correct"": ""必要時に追加対応"", ""trap"": ""対応不足""}, {""topic"": ""教育"", ""wrong"": ""教育省略"", ""correct"": ""安全衛生教育を実施"", ""trap"": ""周知不足""}]",粉じん記録漏れミス対策｜S33,粉じんは測定後の記録が監査根拠になります。 試験では実務運用まで確認してください。,測定実施;記録保存;健診連動;教育,換気設備の運用だけで満足し、測定記録を残さない誤りが多い。,粉じんは測定後の記録まで完了させる。,粉じん障害防止規則;作業環境測定;作業環境測定記録,「粉じん管理で測定記録を落とすミス」の試験での位置づけは？,粉じんは測定後の記録が監査根拠になります。 試験では実務運用まで確認してください。 試験では測定実施を軸に、関連条文・数値・主体の取り違えを照合してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「粉じん管理で測定記録を落とすミス」でよくある誤答パターンは？,換気設備の運用だけで満足し、測定記録を残さない誤りが多い。 誤答肢では記録保存の主語や条件が入れ替わることが多いので、比較表で整理してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「粉じん管理で測定記録を落とすミス」の覚え方・確認手順は？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では測定実施をセットで確認してください。 誤答では換気設備の運用だけで満足し、測定記録を残さない誤りが多い。に注意してください。,「粉じん管理で測定記録を落とすミス」の公式情報はどこで確認しますか？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では測定実施をセットで確認してください。 誤答では換気設備の運用だけで満足し、測定記録を残さない誤りが多い。に注意してください。
vibration-noise-mixup-mis-s33,振動と騒音を混同するミス,労働衛生,振動障害;騒音,振動障害と騒音障害の評価指標を混同する誤りを整理します。,評価単位の取り違え。,"[{""topic"": ""対象"", ""wrong"": ""振動と騒音は同一"", ""correct"": ""振動障害と騒音障害を分離"", ""trap"": ""対象混同""}, {""topic"": ""評価"", ""wrong"": ""dBで振動評価"", ""correct"": ""振動の評価を使用"", ""trap"": ""指標誤り""}, {""topic"": ""措置"", ""wrong"": ""耳栓のみ"", ""correct"": ""振動障害防止指針を適用"", ""trap"": ""措置誤り""}, {""topic"": ""健診"", ""wrong"": ""同一運用"", ""correct"": ""業務別に確認"", ""trap"": ""健診混同""}]",振動騒音混同ミス対策｜S33,振動と騒音は評価量が異なるため、指標名で切り分ける習慣が必要です。,対象分離;評価指標;措置分離;健診,騒音の対策を振動に流用し、評価指標の主語を見失う。,指標名で振動・騒音を即分離する。,振動障害;振動の評価;騒音障害,「振動と騒音を混同するミス」の試験での位置づけは？,振動と騒音は評価量が異なるため、指標名で切り分ける習慣が必要です。 試験では対象分離を軸に、関連条文・数値・主体の取り違えを照合してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「振動と騒音を混同するミス」でよくある誤答パターンは？,騒音の対策を振動に流用し、評価指標の主語を見失う。 誤答肢では評価指標の主語や条件が入れ替わることが多いので、比較表で整理してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「振動と騒音を混同するミス」の覚え方・確認手順は？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では対象分離をセットで確認してください。 誤答では騒音の対策を振動に流用し、評価指標の主語を見失う。に注意してください。,「振動と騒音を混同するミス」の公式情報はどこで確認しますか？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では対象分離をセットで確認してください。 誤答では騒音の対策を振動に流用し、評価指標の主語を見失う。に注意してください。
radiation-checkup-mis-s33,電離放射線で健診区分を誤るミス,労働衛生,電離放射線;健康診断,電離放射線作業で特殊健診を一般健診で代替する誤りを整理します。,健診区分の誤認。,"[{""topic"": ""法令"", ""wrong"": ""法令確認なし"", ""correct"": ""電離放射線障害防止規則を確認"", ""trap"": ""法令失念""}, {""topic"": ""健診"", ""wrong"": ""定期健診のみ"", ""correct"": ""特殊健康診断（電離放射線）を確認"", ""trap"": ""区分誤り""}, {""topic"": ""記録"", ""wrong"": ""結果未保存"", ""correct"": ""個人別の健康診断結果等の記録を保存"", ""trap"": ""保存漏れ""}, {""topic"": ""対象"", ""wrong"": ""全作業者同一"", ""correct"": ""放射線作業者を限定"", ""trap"": ""対象誤り""}]",放射線健診区分ミス対策｜S33,放射線は法令名と健診区分を対で覚えると安定します。 試験では実務運用まで確認してください。,電離則;特殊健診;記録保存;対象限定,定期健診のみで足りると誤認し、特殊健診論点を落とす。,放射線作業は特殊健診を必ず確認する。,電離放射線障害防止規則;電離放射線;個人別の健康診断結果等の記録,「電離放射線で健診区分を誤るミス」の試験での位置づけは？,放射線は法令名と健診区分を対で覚えると安定します。 試験では実務運用まで確認してください。 試験では電離則を軸に、関連条文・数値・主体の取り違えを照合してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「電離放射線で健診区分を誤るミス」でよくある誤答パターンは？,定期健診のみで足りると誤認し、特殊健診論点を落とす。 誤答肢では特殊健診の主語や条件が入れ替わることが多いので、比較表で整理してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「電離放射線で健診区分を誤るミス」の覚え方・確認手順は？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では電離則をセットで確認してください。 誤答では定期健診のみで足りると誤認し、特殊健診論点を落とす。に注意してください。,「電離放射線で健診区分を誤るミス」の公式情報はどこで確認しますか？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では電離則をセットで確認してください。 誤答では定期健診のみで足りると誤認し、特殊健診論点を落とす。に注意してください。
high-pressure-mis-s33,高気圧作業の健診漏れミス,労働衛生,高気圧作業;健診,高気圧作業で特殊健診と記録を省く誤りを整理します。,一般作業扱い。,"[{""topic"": ""対象"", ""wrong"": ""高気圧対象外"", ""correct"": ""高気圧作業を確認"", ""trap"": ""対象誤り""}, {""topic"": ""健診"", ""wrong"": ""一般健診のみ"", ""correct"": ""特殊健康診断（高気圧業務）を確認"", ""trap"": ""健診不足""}, {""topic"": ""教育"", ""wrong"": ""教育不要"", ""correct"": ""安全衛生教育を実施"", ""trap"": ""周知不足""}, {""topic"": ""記録"", ""wrong"": ""記録なし"", ""correct"": ""個人別の健康診断結果等の記録を保存"", ""trap"": ""証跡不足""}]",高気圧健診漏れミス対策｜S33,高気圧は作業管理と健診管理を同時に確認してください。 試験では実務運用まで確認してください。,高気圧作業;特殊健診;教育;記録,一般作業として扱い、特殊健診と記録管理を省略してしまう。,高気圧は対象確認から判断する。,高気圧作業;高気圧作業;個人別の健康診断結果等の記録,「高気圧作業の健診漏れミス」の試験での位置づけは？,高気圧は作業管理と健診管理を同時に確認してください。 試験では実務運用まで確認してください。 試験では高気圧作業を軸に、関連条文・数値・主体の取り違えを照合してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「高気圧作業の健診漏れミス」でよくある誤答パターンは？,一般作業として扱い、特殊健診と記録管理を省略してしまう。 誤答肢では特殊健診の主語や条件が入れ替わることが多いので、比較表で整理してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「高気圧作業の健診漏れミス」の覚え方・確認手順は？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では高気圧作業をセットで確認してください。 誤答では一般作業として扱い、特殊健診と記録管理を省略してしまう。に注意してください。,「高気圧作業の健診漏れミス」の公式情報はどこで確認しますか？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では高気圧作業をセットで確認してください。 誤答では一般作業として扱い、特殊健診と記録管理を省略してしまう。に注意してください。
midnight-care-mis-s33,深夜業で配慮措置を誤るミス,労働衛生,深夜業;母性健康管理,深夜業を一律禁止または無配慮と誤るミスを整理します。,配慮措置の二極化。,"[{""topic"": ""判断"", ""wrong"": ""全面禁止"", ""correct"": ""個別配慮を実施"", ""trap"": ""過剰制限""}, {""topic"": ""対象"", ""wrong"": ""全員同一"", ""correct"": ""母性健康管理対象を確認"", ""trap"": ""対象混同""}, {""topic"": ""健診"", ""wrong"": ""健診不要"", ""correct"": ""定期健康診断を実施"", ""trap"": ""管理不足""}, {""topic"": ""対応"", ""wrong"": ""面接指導不要"", ""correct"": ""必要時に面接指導"", ""trap"": ""フォロー不足""}]",深夜業配慮ミス対策｜S33,深夜業は個別配慮の設計が中心で、一律判断は誤りになりやすいです。,個別配慮;対象確認;定期健診;面接指導,禁止か放任の二択で考え、必要な配慮措置の中間設計を落とす。,深夜業は個別配慮の設計で解く。,深夜業;深夜業;定期健康診断,「深夜業で配慮措置を誤るミス」の試験での位置づけは？,深夜業は個別配慮の設計が中心で、一律判断は誤りになりやすいです。 試験では個別配慮を軸に、関連条文・数値・主体の取り違えを照合してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「深夜業で配慮措置を誤るミス」でよくある誤答パターンは？,禁止か放任の二択で考え、必要な配慮措置の中間設計を落とす。 誤答肢では対象確認の主語や条件が入れ替わることが多いので、比較表で整理してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「深夜業で配慮措置を誤るミス」の覚え方・確認手順は？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では個別配慮をセットで確認してください。 誤答では禁止か放任の二択で考え、必要な配慮措置の中間設計を落とす。に注意してください。,「深夜業で配慮措置を誤るミス」の公式情報はどこで確認しますか？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では個別配慮をセットで確認してください。 誤答では禁止か放任の二択で考え、必要な配慮措置の中間設計を落とす。に注意してください。
female-limit-mis-s33,女性就業制限の対象誤認ミス,関係法令,母性健康管理;法令,女性就業制限の対象範囲を誤認するミスを整理します。,対象条件を未確認。,"[{""topic"": ""対象"", ""wrong"": ""女性全員制限"", ""correct"": ""対象条件を確認"", ""trap"": ""対象拡大""}, {""topic"": ""法令"", ""wrong"": ""根拠不明"", ""correct"": ""労働安全衛生法を確認"", ""trap"": ""根拠欠落""}, {""topic"": ""体制"", ""wrong"": ""担当者不在"", ""correct"": ""産業医と衛生管理者が連携"", ""trap"": ""体制不足""}, {""topic"": ""健診"", ""wrong"": ""健診と無関係"", ""correct"": ""定期健康診断で状況確認"", ""trap"": ""連動不足""}]",女性就業制限対象誤認ミス対策｜S33,対象条件を先に確定し、法令根拠を照合する順で解くと安定します。,対象条件;法令根拠;体制;健診,女性労働者全員を制限対象と誤認し、法令趣旨を外してしまう。,対象条件を先に確定して判断する。,深夜業;労働安全衛生法;定期健康診断,「女性就業制限の対象誤認ミス」の試験での位置づけは？,対象条件を先に確定し、法令根拠を照合する順で解くと安定します。 試験では対象条件を軸に、関連条文・数値・主体の取り違えを照合してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「女性就業制限の対象誤認ミス」でよくある誤答パターンは？,女性労働者全員を制限対象と誤認し、法令趣旨を外してしまう。 誤答肢では法令根拠の主語や条件が入れ替わることが多いので、比較表で整理してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「女性就業制限の対象誤認ミス」の覚え方・確認手順は？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では対象条件をセットで確認してください。 誤答では女性労働者全員を制限対象と誤認し、法令趣旨を外してしまう。に注意してください。,「女性就業制限の対象誤認ミス」の公式情報はどこで確認しますか？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では対象条件をセットで確認してください。 誤答では女性労働者全員を制限対象と誤認し、法令趣旨を外してしまう。に注意してください。
result-notice-mis-s33,健診結果通知で報告を忘れるミス,労働衛生,健康診断;報告,健診結果通知後に報告・保存を忘れるミスを整理します。,通知で完了扱い。,"[{""topic"": ""通知"", ""wrong"": ""通知不要"", ""correct"": ""健康診断結果の本人通知を実施"", ""trap"": ""通知漏れ""}, {""topic"": ""報告"", ""wrong"": ""報告不要"", ""correct"": ""健康診断実施報告書（50人以上）を確認"", ""trap"": ""報告漏れ""}, {""topic"": ""保存"", ""wrong"": ""結果廃棄"", ""correct"": ""個人別の健康診断結果等の記録を保存"", ""trap"": ""保存不足""}, {""topic"": ""対応"", ""wrong"": ""所見放置"", ""correct"": ""二次健康診断を検討"", ""trap"": ""措置不足""}]",健診通知後報告忘れミス対策｜S33,通知・報告・保存は別義務で、同時管理が必要です。 試験では実務運用まで確認してください。,本人通知;報告義務;記録保存;二次健診,通知が済めば報告不要と誤認し、提出漏れを起こす。,通知と報告は別タスクで管理する。,定期健康診断;定期健康診断;個人別の健康診断結果等の記録,「健診結果通知で報告を忘れるミス」の試験での位置づけは？,通知・報告・保存は別義務で、同時管理が必要です。 試験では実務運用まで確認してください。 試験では本人通知を軸に、関連条文・数値・主体の取り違えを照合してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「健診結果通知で報告を忘れるミス」でよくある誤答パターンは？,通知が済めば報告不要と誤認し、提出漏れを起こす。 誤答肢では報告義務の主語や条件が入れ替わることが多いので、比較表で整理してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「健診結果通知で報告を忘れるミス」の覚え方・確認手順は？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では本人通知をセットで確認してください。 誤答では通知が済めば報告不要と誤認し、提出漏れを起こす。に注意してください。,「健診結果通知で報告を忘れるミス」の公式情報はどこで確認しますか？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では本人通知をセットで確認してください。 誤答では通知が済めば報告不要と誤認し、提出漏れを起こす。に注意してください。
measurement-expert-mis-s33,作業環境測定者要件の見落としミス,労働衛生,作業環境測定士;資格,作業環境測定者の資格要件を見落とすミスを整理します。,結果だけを重視。,"[{""topic"": ""資格"", ""wrong"": ""無資格で実施可"", ""correct"": ""作業環境測定士を確認"", ""trap"": ""資格誤り""}, {""topic"": ""測定"", ""wrong"": ""測定省略"", ""correct"": ""作業環境測定を実施"", ""trap"": ""工程短絡""}, {""topic"": ""評価"", ""wrong"": ""区分判定不要"", ""correct"": ""作業環境管理区分（第1〜第3管理区分）へ接続"", ""trap"": ""評価漏れ""}, {""topic"": ""記録"", ""wrong"": ""記録不要"", ""correct"": ""作業環境測定記録を保存"", ""trap"": ""証跡不足""}]",測定者要件見落としミス対策｜S33,測定は資格と評価活用をセットで確認してください。 試験では実務運用まで確認してください。,測定士資格;測定実施;区分評価;記録,測定値だけ見て資格要件を確認せず、設問主語を誤る。,測定問題は資格確認から着手する。,作業環境測定士;作業環境測定;作業環境管理区分（第1〜第3管理区分）,「作業環境測定者要件の見落としミス」の試験での位置づけは？,測定は資格と評価活用をセットで確認してください。 試験では実務運用まで確認してください。 試験では測定士資格を軸に、関連条文・数値・主体の取り違えを照合してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「作業環境測定者要件の見落としミス」でよくある誤答パターンは？,測定値だけ見て資格要件を確認せず、設問主語を誤る。 誤答肢では測定実施の主語や条件が入れ替わることが多いので、比較表で整理してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「作業環境測定者要件の見落としミス」の覚え方・確認手順は？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では測定士資格をセットで確認してください。 誤答では測定値だけ見て資格要件を確認せず、設問主語を誤る。に注意してください。,「作業環境測定者要件の見落としミス」の公式情報はどこで確認しますか？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では測定士資格をセットで確認してください。 誤答では測定値だけ見て資格要件を確認せず、設問主語を誤る。に注意してください。
chemical-risk-order-mis-s33,化学物質リスク順序逆転ミス,労働衛生,化学物質;リスクアセスメント,化学物質管理で調査と評価の順序を逆転させるミスを整理します。,表示先行で完了扱い。,"[{""topic"": ""調査"", ""wrong"": ""調査省略"", ""correct"": ""化学物質等による危険性等の調査等を先実施"", ""trap"": ""手順誤り""}, {""topic"": ""評価"", ""wrong"": ""評価不要"", ""correct"": ""リスクアセスメントを実施"", ""trap"": ""評価欠落""}, {""topic"": ""表示"", ""wrong"": ""表示のみで完了"", ""correct"": ""GHS表示は管理の一部"", ""trap"": ""役割誤認""}, {""topic"": ""保護具"", ""wrong"": ""選定不要"", ""correct"": ""個人用保護具を選定"", ""trap"": ""措置不足""}]",化学物質順序逆転ミス対策｜S33,化学物質管理は調査→評価→措置→表示の順を崩さないことが重要です。,調査先行;評価必須;表示位置;保護具,表示だけで管理が終わると誤認し、調査と評価を省いてしまう。,化学管理は順序固定で解く。,化学物質;化学物質等による危険性等の調査等;リスクアセスメント,「化学物質リスク順序逆転ミス」の試験での位置づけは？,化学物質管理は調査→評価→措置→表示の順を崩さないこと。 試験では調査先行を軸に、関連条文・数値・主体の取り違えを照合してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「化学物質リスク順序逆転ミス」でよくある誤答パターンは？,表示だけで管理が終わると誤認し、調査と評価を省いてしまう。 誤答肢では評価必須の主語や条件が入れ替わることが多いので、比較表で整理してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。,「化学物質リスク順序逆転ミス」の覚え方・確認手順は？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では調査先行をセットで確認してください。 誤答では表示だけで管理が終わると誤認し、調査と評価を省いてしまう。に注意してください。,「化学物質リスク順序逆転ミス」の公式情報はどこで確認しますか？,試験論点・条文・数値の対応を比較表に整理し、過去問で正誤の型を分類してください。 過去問で正誤の型を分類し、試験要項で数値・期限を照合してください。 試験では調査先行をセットで確認してください。 誤答では表示だけで管理が終わると誤認し、調査と評価を省いてしまう。に注意してください。
